,edit_count,sentiment,neg_sentiment
2016-08-14,0.5333333333333333,-0.02178561919265325,0.1277777777777778
2016-08-15,0.9333333333333333,-0.0490906380944782,0.15833333333333333
2016-08-16,0.9333333333333333,-0.0490906380944782,0.15833333333333333
2016-08-17,0.9333333333333333,-0.0490906380944782,0.15833333333333333
2016-08-18,0.9333333333333333,-0.0490906380944782,0.15833333333333333
2016-08-19,0.9333333333333333,-0.0490906380944782,0.15833333333333333
2016-08-20,0.9333333333333333,-0.0490906380944782,0.15833333333333333
2016-08-21,0.8666666666666667,-0.04918624791834091,0.14166666666666666
2016-08-22,0.8666666666666667,-0.04918624791834091,0.14166666666666666
2016-08-23,0.8666666666666667,-0.04918624791834091,0.14166666666666666
2016-08-24,0.8666666666666667,-0.04918624791834091,0.14166666666666666
2016-08-25,0.8666666666666667,-0.04918624791834091,0.14166666666666666
2016-08-26,0.8333333333333334,-0.016096576386027885,0.10833333333333334
2016-08-27,0.9,0.016636252072122343,0.10833333333333334
2016-08-28,0.8333333333333334,0.015449393457836557,0.09166666666666666
2016-08-29,0.8333333333333334,0.015449393457836557,0.09166666666666666
2016-08-30,0.8333333333333334,0.015449393457836557,0.09166666666666666
2016-08-31,0.8333333333333334,0.015449393457836557,0.09166666666666666
2016-09-01,0.9666666666666667,-0.01756148520443176,0.125
2016-09-02,1.1,-0.05086017135116791,0.15833333333333333
2016-09-03,1.7333333333333334,-0.06983057113244522,0.18464912280701756
2016-09-04,1.8333333333333333,-0.084786275874453,0.20687134502923976
2016-09-05,1.9,-0.08223542854277016,0.22353801169590642
2016-09-06,1.8,-0.12441883668390634,0.24576023391812865
2016-09-07,2.1,-0.1651946219313912,0.2657602339181287
2016-09-08,2.1,-0.1651946219313912,0.2657602339181287
2016-09-09,2.033333333333333,-0.13305906678326648,0.23242690058479534
2016-09-10,1.9666666666666666,-0.1329854431260399,0.21576023391812868
2016-09-11,1.9666666666666666,-0.1329854431260399,0.21576023391812868
2016-09-12,2.066666666666667,-0.16505976476690226,0.249093567251462
2016-09-13,2.1,-0.1982514973324642,0.2824269005847953
2016-09-14,1.7666666666666666,-0.20390227991760826,0.2852046783625731
2016-09-15,1.9333333333333333,-0.22112597702365172,0.31187134502923974
2016-09-16,2.1333333333333333,-0.24331639056491572,0.33964912280701753
2016-09-17,2.1333333333333333,-0.24331639056491572,0.33964912280701753
2016-09-18,2.533333333333333,-0.24277455520385888,0.3563157894736842
2016-09-19,3.1,-0.25286796168943515,0.37788441692466457
2016-09-20,3.2666666666666666,-0.2616521342243778,0.39788441692466464
2016-09-21,3.2666666666666666,-0.2616521342243778,0.39788441692466464
2016-09-22,3.2666666666666666,-0.2616521342243778,0.39788441692466464
2016-09-23,3.466666666666667,-0.26313142017980684,0.4145510835913313
2016-09-24,3.5,-0.29645827448825307,0.44788441692466463
2016-09-25,3.6,-0.3075148480116685,0.47010663914688683
2016-09-26,3.533333333333333,-0.34024767646981874,0.47010663914688683
2016-09-27,3.533333333333333,-0.34024767646981874,0.47010663914688683
2016-09-28,3.533333333333333,-0.34024767646981874,0.47010663914688683
2016-09-29,3.533333333333333,-0.34024767646981874,0.47010663914688683
2016-09-30,3.566666666666667,-0.3734694736182054,0.5034399724802202
2016-10-01,3.9,-0.3652250317428158,0.4986780677183154
2016-10-02,3.8666666666666667,-0.36521832655141545,0.4986780677183154
2016-10-03,3.4,-0.37948084495314693,0.5056956115779645
2016-10-04,3.433333333333333,-0.36690772859767484,0.5001400560224089
2016-10-05,4.1,-0.3965243277889937,0.5137764196587725
2016-10-06,4.133333333333334,-0.38202077047120697,0.5054430863254392
2016-10-07,4.5,-0.3906435298909812,0.5108399117222646
2016-10-08,4.666666666666667,-0.3973142695417075,0.5308399117222646
2016-10-09,4.933333333333334,-0.4296362784495024,0.564173245055598
2016-10-10,5.233333333333333,-0.44079103075697046,0.5863954672778201
2016-10-11,6.033333333333333,-0.4503933345599375,0.6072288006111535
2016-10-12,6.233333333333333,-0.4429878386955639,0.6035250969074498
2016-10-13,6.433333333333334,-0.4160605122888125,0.5892393826217356
2016-10-14,6.4,-0.41635530096729967,0.5892393826217356
2016-10-15,6.433333333333334,-0.41148825700852976,0.5847949381772911
2016-10-16,6.266666666666667,-0.4226174299826924,0.5903504937328466
2016-10-17,6.433333333333334,-0.4290716533770863,0.6103504937328467
2016-10-18,6.233333333333333,-0.4324025245087713,0.6103504937328467
2016-10-19,5.666666666666667,-0.4223091180231951,0.5887818662818662
2016-10-20,5.6,-0.42592981183927414,0.5910040885040886
2016-10-21,5.9,-0.43609362059126344,0.6132263107263107
2016-10-22,5.966666666666667,-0.4693994682360694,0.6465596440596441
2016-10-23,5.866666666666666,-0.4979869645167395,0.6632263107263107
2016-10-24,5.9,-0.49786970032542993,0.6632263107263107
2016-10-25,5.9,-0.4812464841202569,0.6521151996151996
2016-10-26,6.033333333333333,-0.4649220563963723,0.6604485329485329
2016-10-27,6.2,-0.471505109667348,0.6804485329485329
2016-10-28,6.2,-0.471505109667348,0.6804485329485329
2016-10-29,6.233333333333333,-0.504828872481552,0.7137818662818662
2016-10-30,6.466666666666667,-0.4752873415247273,0.6971151996151995
2016-10-31,6.0,-0.45052090473784856,0.6685437710437709
2016-11-01,5.9,-0.41722892378251275,0.6352104377104376
2016-11-02,5.766666666666667,-0.4173189001727156,0.6352104377104376
2016-11-03,5.666666666666667,-0.4482408501156223,0.6518771043771043
2016-11-04,4.933333333333334,-0.4211750982559863,0.6215740740740741
2016-11-05,4.833333333333333,-0.3775361690279984,0.596574074074074
2016-11-06,4.166666666666667,-0.3819703023608715,0.6045105820105819
2016-11-07,4.466666666666667,-0.38416509413766486,0.6059391534391534
2016-11-08,4.6,-0.34880309536107007,0.5864947089947089
2016-11-09,4.533333333333333,-0.3520030866137573,0.5880820105820106
2016-11-10,3.966666666666667,-0.36470176471840776,0.5958201058201059
2016-11-11,3.8333333333333335,-0.3611038857942851,0.5928571428571429
2016-11-12,3.7666666666666666,-0.3761131144665852,0.6004761904761904
2016-11-13,3.7333333333333334,-0.34286252430112907,0.5671428571428571
2016-11-14,3.8,-0.3472316710918984,0.5699206349206349
2016-11-15,3.7666666666666666,-0.31391208457647174,0.5365873015873016
2016-11-16,3.6,-0.30745786118207785,0.5165873015873016
2016-11-17,3.533333333333333,-0.3221012404001264,0.5249206349206349
2016-11-18,3.6,-0.3554092636144666,0.5582539682539682
2016-11-19,3.533333333333333,-0.3658487853510355,0.5693650793650793
2016-11-20,3.2666666666666666,-0.38840677422427,0.5804761904761905
2016-11-21,3.3666666666666667,-0.3593696065956638,0.5671428571428572
2016-11-22,3.3,-0.36259750805440405,0.5671428571428572
2016-11-23,3.2333333333333334,-0.3293879179372674,0.5338095238095238
2016-11-24,3.1333333333333333,-0.334954560619025,0.5226984126984128
2016-11-25,3.2,-0.34073882913069126,0.5254761904761904
2016-11-26,3.066666666666667,-0.30216415500120514,0.5054761904761904
2016-11-27,3.066666666666667,-0.30216415500120514,0.5054761904761904
2016-11-28,3.033333333333333,-0.26884039218700123,0.4721428571428571
2016-11-29,2.7666666666666666,-0.2651601259954392,0.4554761904761904
2016-11-30,2.7666666666666666,-0.2651601259954392,0.4554761904761904
2016-12-01,2.8333333333333335,-0.29232854793942165,0.48880952380952375
2016-12-02,2.8,-0.25900565336621,0.4554761904761904
2016-12-03,2.966666666666667,-0.2584223335035264,0.4554761904761904
2016-12-04,3.0,-0.2253991271106024,0.4554761904761904
2016-12-05,3.033333333333333,-0.2833990042455613,0.48880952380952375
2016-12-06,3.066666666666667,-0.2959137623556077,0.48880952380952375
2016-12-07,2.6333333333333333,-0.32035155133595544,0.5007142857142857
2016-12-08,2.3666666666666667,-0.3566317323465196,0.5201587301587302
2016-12-09,2.2,-0.3711539629716722,0.5296825396825396
2016-12-10,1.9666666666666666,-0.3488529810640547,0.5011111111111111
2016-12-11,1.8333333333333333,-0.36099693112903175,0.5077777777777778
2016-12-12,1.6666666666666667,-0.33972329629792114,0.48111111111111104
2016-12-13,1.7,-0.37293410632345414,0.5144444444444444
2016-12-14,1.5,-0.3592448213034206,0.5061111111111111
2016-12-15,1.5333333333333334,-0.39098178131712813,0.5394444444444445
2016-12-16,1.5333333333333334,-0.39098178131712813,0.5394444444444445
2016-12-17,1.4,-0.3735493663284514,0.5144444444444444
2016-12-18,1.7666666666666666,-0.3649514282615776,0.5093162393162393
2016-12-19,1.9666666666666666,-0.37355350105680973,0.5093162393162393
2016-12-20,2.2,-0.3585606994600887,0.500982905982906
2016-12-21,2.066666666666667,-0.3875972313058173,0.5143162393162393
2016-12-22,2.066666666666667,-0.3875909608971869,0.5143162393162393
2016-12-23,2.1333333333333333,-0.38776134772815257,0.530982905982906
2016-12-24,2.1666666666666665,-0.42106752717214774,0.5643162393162393
2016-12-25,1.9666666666666666,-0.4316076863843661,0.5532051282051282
2016-12-26,1.9333333333333333,-0.46359930724287646,0.5532051282051282
2016-12-27,1.9333333333333333,-0.46359930724287646,0.5532051282051282
2016-12-28,1.9333333333333333,-0.46359930724287646,0.5532051282051282
2016-12-29,1.9333333333333333,-0.46359930724287646,0.5532051282051282
2016-12-30,2.033333333333333,-0.4968413633477484,0.5865384615384616
2016-12-31,2.066666666666667,-0.5026066255938804,0.5865384615384616
2017-01-01,2.066666666666667,-0.5026066255938804,0.5865384615384616
2017-01-02,1.9333333333333333,-0.4699081651739076,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028965342977,0.5984432234432234
2017-01-04,2.066666666666667,-0.4925403808781443,0.5651098901098901
2017-01-05,2.0,-0.45944542440066116,0.5317765567765568
2017-01-06,2.0,-0.45928976687083023,0.5317765567765568
2017-01-07,1.8666666666666667,-0.42604957572906593,0.4984432234432235
2017-01-08,1.8666666666666667,-0.4303339903780756,0.4984432234432235
2017-01-09,2.066666666666667,-0.42787668558249253,0.5151098901098902
2017-01-10,2.1666666666666665,-0.3951460297136444,0.4984432234432235
2017-01-11,3.9,-0.4059637338150479,0.5202380952380953
2017-01-12,4.1,-0.39611662699498684,0.5154761904761905
2017-01-13,4.066666666666666,-0.42549441132662646,0.5321428571428571
2017-01-14,4.033333333333333,-0.393757451312919,0.49880952380952387
2017-01-15,4.066666666666666,-0.4267794099819457,0.5321428571428571
2017-01-16,4.066666666666666,-0.4267794099819457,0.5321428571428571
2017-01-17,3.6666666666666665,-0.43504638729823963,0.5372710622710622
2017-01-18,3.5,-0.40357744056317546,0.5206043956043956
2017-01-19,3.2333333333333334,-0.38584844453467265,0.4956043956043956
2017-01-20,3.2,-0.35254323267274434,0.4622710622710623
2017-01-21,3.2,-0.3525749463174079,0.4622710622710623
2017-01-22,3.1333333333333333,-0.35240455948644217,0.44560439560439563
2017-01-23,3.1,-0.319098380042447,0.4122710622710623
2017-01-24,3.5,-0.3297377659214868,0.4344932844932845
2017-01-25,3.5,-0.3297377659214868,0.4344932844932845
2017-01-26,3.5,-0.3297377659214868,0.4344932844932845
2017-01-27,3.5,-0.3297377659214868,0.4344932844932845
2017-01-28,3.5,-0.3297377659214868,0.4344932844932845
2017-01-29,3.4,-0.2964957098166148,0.4011599511599512
2017-01-30,3.3,-0.26356202562650044,0.3678266178266178
2017-01-31,3.3,-0.26356202562650044,0.3678266178266178
2017-02-01,3.3333333333333335,-0.23044606943925222,0.35115995115995113
2017-02-02,3.1,-0.20777454447178614,0.32258852258852255
2017-02-03,3.1,-0.20777454447178614,0.32258852258852255
2017-02-04,3.1666666666666665,-0.21282529603867306,0.3392551892551892
2017-02-05,3.1333333333333333,-0.17967763316063656,0.3059218559218559
2017-02-06,3.1666666666666665,-0.21172441017060054,0.3392551892551892
2017-02-07,3.1333333333333333,-0.2117409971498308,0.3392551892551892
2017-02-08,2.933333333333333,-0.21419830194541387,0.32258852258852255
2017-02-09,2.8,-0.2137140608969189,0.3059218559218559
2017-02-10,1.1333333333333333,-0.22462502043871654,0.31746031746031744
2017-02-11,0.9,-0.20126131723324459,0.28888888888888886
2017-02-12,0.8666666666666667,-0.16884701798359553,0.25555555555555554
2017-02-13,0.8666666666666667,-0.16884701798359553,0.25555555555555554
2017-02-14,0.8666666666666667,-0.10450977633396784,0.2222222222222222
2017-02-15,0.8666666666666667,-0.10450977633396787,0.2222222222222222
2017-02-16,0.8333333333333334,-0.07153271387020749,0.18888888888888886
2017-02-17,0.7666666666666667,-0.071555199722449,0.1722222222222222
2017-02-18,0.7666666666666667,-0.071555199722449,0.1722222222222222
2017-02-19,0.8,-0.03936275690793992,0.1722222222222222
2017-02-20,0.7666666666666667,-0.006042629977067326,0.13888888888888887
2017-02-21,0.7666666666666667,-0.006042629977067326,0.13888888888888887
2017-02-22,0.7666666666666667,-0.006042629977067326,0.13888888888888887
2017-02-23,0.36666666666666664,0.004596755901972438,0.11666666666666664
2017-02-24,0.36666666666666664,0.004596755901972438,0.11666666666666664
2017-02-25,0.36666666666666664,0.004596755901972438,0.11666666666666664
2017-02-26,0.36666666666666664,0.004596755901972438,0.11666666666666664
2017-02-27,0.36666666666666664,0.004596755901972438,0.11666666666666664
2017-02-28,0.36666666666666664,0.004596755901972438,0.11666666666666664
2017-03-01,0.36666666666666664,0.004596755901972438,0.11666666666666664
2017-03-02,0.4,0.03667720754941303,0.11666666666666664
2017-03-03,0.36666666666666664,-0.027593059341112787,0.14999999999999997
2017-03-04,0.36666666666666664,-0.027593059341112787,0.14999999999999997
2017-03-05,0.43333333333333335,-0.06082323292891186,0.1833333333333333
2017-03-06,0.43333333333333335,-0.08908548255761466,0.19999999999999998
2017-03-07,0.4666666666666667,-0.11936412552992505,0.2333333333333333
2017-03-08,0.43333333333333335,-0.08731734851996105,0.19999999999999998
2017-03-09,0.5333333333333333,-0.07164290994405748,0.19166666666666662
2017-03-10,0.5333333333333333,-0.07164290994405748,0.19166666666666662
2017-03-11,0.6,-0.039493460953235644,0.19166666666666662
2017-03-12,0.6333333333333333,-0.02883474545346367,0.18055555555555552
2017-03-13,0.6666666666666666,-0.062109942403104586,0.21388888888888888
2017-03-14,0.7,-0.03002949075566399,0.21388888888888888
2017-03-15,0.7,-0.03002949075566399,0.21388888888888888
2017-03-16,0.6666666666666666,-0.061344773736264985,0.21388888888888888
2017-03-17,0.6666666666666666,-0.061344773736264985,0.21388888888888888
2017-03-18,0.8,-0.07822779483265349,0.23888888888888887
2017-03-19,0.8,-0.07822779483265349,0.23888888888888887
2017-03-20,0.8,-0.07822779483265349,0.23888888888888887
2017-03-21,0.7666666666666667,-0.11042023764716256,0.23888888888888887
2017-03-22,0.7666666666666667,-0.11042023764716256,0.23888888888888887
2017-03-23,0.8,-0.13752258883582222,0.2722222222222222
2017-03-24,0.8333333333333334,-0.16739929384655425,0.3055555555555555
2017-03-25,0.8666666666666667,-0.20072448319858976,0.33888888888888885
2017-03-26,0.9666666666666667,-0.21053725878397625,0.36111111111111105
2017-03-27,1.0333333333333334,-0.21560629904270173,0.3777777777777777
2017-03-28,1.0333333333333334,-0.21560629904270173,0.3777777777777777
2017-03-29,1.1,-0.21440110802650453,0.39444444444444443
2017-03-30,1.1,-0.21440110802650453,0.39444444444444443
2017-03-31,1.1333333333333333,-0.18124421834945678,0.39444444444444443
2017-04-01,1.1,-0.2133246699968974,0.39444444444444443
2017-04-02,1.0333333333333334,-0.1821476012468338,0.36111111111111105
2017-04-03,1.0666666666666667,-0.14914763470490774,0.36111111111111105
2017-04-04,1.0333333333333334,-0.08322281936804456,0.3277777777777777
2017-04-05,1.0666666666666667,-0.07582714822557239,0.3277777777777777
2017-04-06,1.0666666666666667,-0.07885882722006905,0.3277777777777777
2017-04-07,1.0666666666666667,-0.07885882722006905,0.3277777777777777
2017-04-08,0.9333333333333333,-0.061355289982424864,0.30277777777777776
2017-04-09,0.9333333333333333,-0.061355289982424864,0.30277777777777776
2017-04-10,0.8666666666666667,-0.0935047389732467,0.30277777777777776
2017-04-11,0.7666666666666667,-0.08243479082981747,0.28055555555555556
2017-04-12,0.7666666666666667,-0.025207691888014493,0.2472222222222222
2017-04-13,0.7666666666666667,-0.09060576111078264,0.28055555555555556
2017-04-14,0.9666666666666667,-0.10254196176926296,0.30277777777777776
2017-04-15,1.0,-0.12529940456151964,0.3361111111111111
2017-04-16,1.0333333333333334,-0.15855681945880254,0.3694444444444444
2017-04-17,0.9,-0.14167379836241403,0.3444444444444444
2017-04-18,0.9,-0.14167379836241403,0.3444444444444444
2017-04-19,0.9,-0.14167379836241403,0.3444444444444444
2017-04-20,0.9,-0.14167379836241403,0.3444444444444444
2017-04-21,0.9,-0.14167379836241403,0.3444444444444444
2017-04-22,0.9333333333333333,-0.14685080846150717,0.3444444444444444
2017-04-23,1.0333333333333334,-0.13351852695147196,0.3361111111111111
2017-04-24,1.2,-0.07848919961187575,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790053736079824,0.3012626262626262
2017-04-26,1.4,-0.06283149710207277,0.2845959595959595
2017-04-27,1.4333333333333333,-0.09189620008974367,0.31792929292929284
2017-04-28,1.4666666666666666,-0.1023555069258719,0.32348484848484843
2017-04-29,1.5666666666666667,-0.07350118647922171,0.32348484848484843
2017-04-30,1.5333333333333334,-0.10665807615626945,0.32348484848484843
2017-05-01,1.5666666666666667,-0.08912516525297456,0.32348484848484843
2017-05-02,1.6,-0.12243699521729443,0.35681818181818176
2017-05-03,1.5666666666666667,-0.1554369617592205,0.35681818181818176
2017-05-04,1.6,-0.15690523873675957,0.35681818181818176
2017-05-05,1.5,-0.130987908683642,0.32348484848484843
2017-05-06,1.4666666666666666,-0.09767758671683495,0.2901515151515151
2017-05-07,1.4666666666666666,-0.09767758671683495,0.2901515151515151
2017-05-08,1.5,-0.13099702620747114,0.32348484848484843
2017-05-09,1.5,-0.13099702620747114,0.32348484848484843
2017-05-10,1.5,-0.13099702620747114,0.32348484848484843
2017-05-11,1.5,-0.13099702620747114,0.32348484848484843
2017-05-12,1.4666666666666666,-0.1549489281996332,0.32348484848484843
2017-05-13,1.7666666666666666,-0.14123112762215165,0.3168181818181817
2017-05-14,1.7,-0.16252838278057602,0.32792929292929285
2017-05-15,2.566666666666667,-0.16707703707194088,0.32546015712682375
2017-05-16,3.6333333333333333,-0.15189288055053868,0.31737934904601567
2017-05-17,4.2,-0.1654824536907765,0.3409087608107216
2017-05-18,4.466666666666667,-0.18158298203032144,0.36590876081072155
2017-05-19,4.566666666666666,-0.17403492797097492,0.3770198719218326
2017-05-20,5.0,-0.1826201127835207,0.3975326924346532
2017-05-21,5.166666666666667,-0.19295958547473874,0.4175326924346532
2017-05-22,5.366666666666666,-0.187082656410147,0.41336602576798653
2017-05-23,5.266666666666667,-0.1384577812620096,0.3883660257679865
2017-05-24,5.066666666666666,-0.1601619192495703,0.382810470212431
2017-05-25,5.2,-0.1728811055531618,0.38988117728313804
2017-05-26,5.8,-0.17626453341151446,0.4065478439498047
2017-05-27,6.2,-0.17001116315093345,0.4014196388215996
2017-05-28,6.366666666666666,-0.16859625046021448,0.4000307499327107
2017-05-29,6.333333333333333,-0.17251320942805914,0.4000307499327107
2017-05-30,6.5,-0.18245467011696803,0.42003074993271067
2017-05-31,6.6,-0.20065022224750825,0.4366974165993774
2017-06-01,6.733333333333333,-0.15198413128223726,0.41003074993271066
2017-06-02,6.833333333333333,-0.1473069899072254,0.4211418610438218
2017-06-03,6.766666666666667,-0.17853335467875048,0.4211418610438218
2017-06-04,7.2,-0.19289438836291856,0.44421878412074484
2017-06-05,7.5,-0.21217876122244955,0.4701447100466708
2017-06-06,7.633333333333334,-0.22873497203835608,0.4951447100466708
2017-06-07,7.733333333333333,-0.1992448374216632,0.47847804338000416
2017-06-08,8.166666666666666,-0.23252883140554328,0.5118113767133374
2017-06-09,8.166666666666666,-0.23252883140554328,0.5118113767133374
2017-06-10,8.3,-0.2492006856631269,0.5368113767133375
2017-06-11,8.466666666666667,-0.2604239390721947,0.5568113767133375
2017-06-12,8.2,-0.27342763030837275,0.5634780433800041
2017-06-13,8.2,-0.25673450017283655,0.5551447100466708
2017-06-14,7.366666666666666,-0.2626024022795455,0.55761384584914
2017-06-15,6.6,-0.2518775593578936,0.5523613205966147
2017-06-16,6.033333333333333,-0.2382879862176557,0.5288319088319088
2017-06-17,5.9,-0.22221951077254412,0.5204985754985755
2017-06-18,5.866666666666666,-0.23395806739600297,0.526054131054131
2017-06-19,5.433333333333334,-0.2253728825834572,0.5055413105413105
2017-06-20,5.3,-0.2480465172715167,0.5188746438746439
2017-06-21,5.566666666666666,-0.23397358248503802,0.5126246438746438
2017-06-22,6.466666666666667,-0.28720102896165645,0.5400055962555963
2017-06-23,6.533333333333333,-0.28682284941148556,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081552930991364,0.567783374033374
2017-06-25,5.566666666666666,-0.3159337528865052,0.5733389295889295
2017-06-26,5.133333333333334,-0.2931224201594153,0.5451338013838013
2017-06-27,5.033333333333333,-0.29377286751810305,0.544300468050468
2017-06-28,4.966666666666667,-0.3187102289969086,0.544300468050468
2017-06-29,5.3,-0.32264602607896187,0.5487449124949125
2017-06-30,5.2,-0.355242782596849,0.5654115791615791
2017-07-01,5.033333333333333,-0.3705970435978001,0.5587449124949125
2017-07-02,5.166666666666667,-0.3892022021349534,0.5714433251933251
2017-07-03,5.233333333333333,-0.41682186600926163,0.6047766585266584
2017-07-04,5.066666666666666,-0.4044893802975343,0.5983664021164021
2017-07-05,4.8,-0.4184347498855384,0.6057738095238094
2017-07-06,4.833333333333333,-0.4103197607836517,0.6007738095238095
2017-07-07,4.8,-0.39702199980034353,0.5952182539682539
2017-07-08,4.366666666666666,-0.36373800581646343,0.5618849206349206
2017-07-09,4.433333333333334,-0.36394609059842803,0.5785515873015873
2017-07-10,4.3,-0.3472742363408444,0.5535515873015873
2017-07-11,4.266666666666667,-0.35074367191346867,0.5585515873015872
2017-07-12,4.366666666666666,-0.3239504260416069,0.545218253968254
2017-07-13,4.4,-0.3172395655110715,0.540218253968254
2017-07-14,4.333333333333333,-0.28406556632074104,0.5068849206349206
2017-07-15,4.166666666666667,-0.2702120692129173,0.5002182539682539
2017-07-16,4.2,-0.24400792425823592,0.5002182539682539
2017-07-17,4.366666666666666,-0.2634150275517078,0.5094775132275131
2017-07-18,4.6,-0.2638924296294886,0.5113293650793651
2017-07-19,4.733333333333333,-0.29597192511908593,0.5446626984126984
2017-07-20,4.833333333333333,-0.2670831223920224,0.5279960317460317
2017-07-21,4.566666666666666,-0.24877784282915177,0.5175793650793651
2017-07-22,3.6333333333333333,-0.2276308479999739,0.49019841269841263
2017-07-23,3.8,-0.25180677064354456,0.5021031746031746
2017-07-24,3.8333333333333335,-0.21905374813174444,0.4854365079365079
2017-07-25,3.7666666666666666,-0.24118671306068937,0.496547619047619
2017-07-26,3.7666666666666666,-0.24118671306068937,0.496547619047619
2017-07-27,3.6,-0.23269706257278958,0.47654761904761905
2017-07-28,3.6,-0.23269706257278958,0.47654761904761905
2017-07-29,3.2666666666666666,-0.2298481665196873,0.4721031746031745
2017-07-30,3.2333333333333334,-0.19658876877455486,0.4387698412698412
2017-07-31,3.2666666666666666,-0.22914804837533406,0.4721031746031746
2017-08-01,3.2,-0.2229430360311554,0.4682936507936508
2017-08-02,3.6333333333333333,-0.19925975905997412,0.4527380952380952
2017-08-03,3.533333333333333,-0.21530922991179288,0.4627380952380952
2017-08-04,3.7,-0.19553574299291962,0.45162698412698415
2017-08-05,3.8333333333333335,-0.2074251609591265,0.45755291005291004
2017-08-06,3.7666666666666666,-0.19195625558968576,0.4464417989417989
2017-08-07,3.8,-0.22512571191267364,0.47977513227513224
2017-08-08,3.8333333333333335,-0.2564661311653872,0.4964417989417989
2017-08-09,3.933333333333333,-0.2851786846135344,0.5297751322751323
2017-08-10,3.933333333333333,-0.28855332774065795,0.5297751322751323
2017-08-11,3.8,-0.3131034302924361,0.5431084656084656
2017-08-12,3.8333333333333335,-0.31649147161652175,0.5453306878306878
2017-08-13,4.066666666666666,-0.3128831023569145,0.5596164021164022
2017-08-14,3.9,-0.31938818401050945,0.5462830687830688
2017-08-15,3.8666666666666667,-0.3455923289651909,0.5462830687830688
2017-08-16,3.7,-0.31575605991104294,0.5286904761904762
2017-08-17,3.533333333333333,-0.3129938280180333,0.5268386243386243
2017-08-18,3.4,-0.280914332528436,0.49350529100529095
2017-08-19,3.3666666666666667,-0.2871533212325876,0.49906084656084654
2017-08-20,3.2333333333333334,-0.30775723703323854,0.5115608465608465
2017-08-21,3.3,-0.3072166715822523,0.5282275132275133
2017-08-22,3.2666666666666666,-0.3049082788210067,0.5274338624338624
2017-08-23,3.433333333333333,-0.31875874012235617,0.5345767195767195
2017-08-24,3.7333333333333334,-0.30457866956317237,0.5279100529100529
2017-08-25,3.9,-0.3261126384091756,0.5545767195767195
2017-08-26,4.0,-0.33972804463098927,0.5767989417989418
2017-08-27,4.2,-0.342071791650757,0.5934656084656085
2017-08-28,4.2,-0.351177761715556,0.6001322751322751
2017-08-29,4.2,-0.351177761715556,0.6001322751322751
2017-08-30,4.333333333333333,-0.3395926437396852,0.5934656084656085
2017-08-31,4.366666666666666,-0.30992686248014845,0.579021164021164
2017-09-01,3.8666666666666667,-0.3059904755770214,0.5612433862433863
2017-09-02,3.7333333333333334,-0.32115292008907076,0.5679100529100529
2017-09-03,3.533333333333333,-0.3076966645604088,0.5456878306878307
2017-09-04,3.3,-0.3192256343648547,0.5530952380952381
2017-09-05,3.2666666666666666,-0.3441629958436602,0.5530952380952381
2017-09-06,3.3333333333333335,-0.3440635792698179,0.5530952380952381
2017-09-07,3.2666666666666666,-0.34573713861760635,0.5530952380952381
2017-09-08,3.7,-0.3418023134886272,0.5489285714285714
2017-09-09,3.6333333333333333,-0.356837504666949,0.5572619047619047
2017-09-10,3.6333333333333333,-0.34314892645866146,0.5572619047619047
2017-09-11,3.533333333333333,-0.322024504239597,0.5461507936507937
2017-09-12,3.3,-0.3256328734992042,0.5318650793650793
2017-09-13,3.6333333333333333,-0.3384253991880114,0.5551984126984126
2017-09-14,3.8333333333333335,-0.3599430858994287,0.5829761904761904
2017-09-15,3.8333333333333335,-0.3723314692482116,0.5913095238095238
2017-09-16,3.7666666666666666,-0.3749338587030532,0.5913095238095238
2017-09-17,3.933333333333333,-0.40695187567718444,0.6246428571428572
2017-09-18,4.1,-0.41840434225778733,0.6315873015873017
2017-09-19,4.066666666666666,-0.4145217895744339,0.6288095238095238
2017-09-20,4.0,-0.41506235502542016,0.6121428571428571
2017-09-21,3.8,-0.39357300469326595,0.5843650793650793
2017-09-22,3.7,-0.3796274521284633,0.5772222222222221
2017-09-23,3.533333333333333,-0.3937750163012081,0.5838888888888889
2017-09-24,3.5,-0.3748811949623956,0.5738888888888888
2017-09-25,3.533333333333333,-0.38182869331704244,0.5766666666666665
2017-09-26,3.3333333333333335,-0.3794849462972747,0.5599999999999999
2017-09-27,3.3,-0.3926199096110132,0.5666666666666667
2017-09-28,3.6333333333333333,-0.41261936899688506,0.5933333333333334
2017-09-29,3.6333333333333333,-0.39972557541396886,0.5866666666666666
2017-09-30,3.433333333333333,-0.42166835185554297,0.581111111111111
2017-10-01,3.533333333333333,-0.415975259244442,0.5922222222222222
2017-10-02,3.5,-0.3827347959081332,0.5588888888888889
2017-10-03,4.033333333333333,-0.3961363504330317,0.5818055555555556
2017-10-04,4.3,-0.38366539975007374,0.5751388888888888
2017-10-05,4.466666666666667,-0.37887029469013217,0.5884722222222222
2017-10-06,4.5,-0.34652414689461397,0.5718055555555555
2017-10-07,5.133333333333334,-0.33894550323486333,0.5684722222222222
2017-10-08,5.066666666666666,-0.3340284050078619,0.5654960317460317
2017-10-09,5.566666666666666,-0.31498750471434345,0.5556921101774043
2017-10-10,6.133333333333334,-0.311993553804305,0.546432850918145
